35163,30732,34319,30334,33432,38442,26576,31252,33918,29226,34858,40441,35639,28596,36089,33194,39236,32548,35681,33974,31656,24967,41336,32058,37920,34168,29969,32907,36496,31880,37220,28185,31884,35228,32788,33881,27946,37081,30674,32512,28770,31723,30466,29024,25681,40365,27791,29422,28092,39194,38185,37706,30242,34176,34792,30247,29255,33004,22839,42084,32227,33583,39779,23850,28972,27234,34024,32394,33117,33286,33108,26492,27374,36405,36466,32277,28305,35710,29911,35639,36374,41745,31079,34685,37005,40521,36113,31088,41717,22998,37833,34302,29835,26193,27074,42300,29843,33011,35643,37445,36277,32928,36004,35990,36263,43241,39345,34022,28896,34665,34078,35498,28777,34976,39451,30534,24500,31807,37584,31257
33783,34752,35298,34045,37800,27474,27826,30437,30942,27582,31586,23426,32389,39175,30351,31832,42251,37971,28471,35224,36603,35446,26291,38383,37261,37086,32183,27734,36868,37175,38876,33531,28564,39932,36307,28376,30479,34460,28975,29199,38329,31461,39397,32032,26883,37626,30315,24556,32895,36196,37985,28769,35954,40728,30524,31542,36904,32075,25750,40119,32850,31500,35288,28829,37581,34448,33865,35901,36980,28997,34363,34818,32137,38090,33737,26375,22872,28697,32281,33261,36170,32447,33918,31386,40014,28791,26270,26012,38120,36740,32243,39146,33084,29480,26207,37695,40486,22885,33046,30661,36086,33519,32301,35462,34306,37490,31427,39163,25077,31960,30855,43920,25437,28251,36260,26609,34755,38269,31152,29533
32538,37371,34892,32933,38269,31956,37131,28439,30332,28029,27958,39852,28078,27657,25401,34531,34845,31878,30654,34804,27222,31048,22972,28578,36844,32625,26941,29953,30547,37002,32620,29597,29137,38917,29463,29518,38166,40122,29868,31738,29170,37549,31762,38227,24005,32078,28870,29851,34334,26568,34697,43602,38143,29649,22496,36389,33856,34404,30430,37106,38462,38200,29434,38660,39187,31877,29253,29780,36296,27902,38899,35382,36249,34448,40507,21434,30387,31513,39267,31563,38934,33183,37928,38208,40529,31022,29741,20777,28021,28127,25486,31151,35635,32438,30361,28779,36915,41695,31863,36463,23995,32250,23733,36622,30946,30465,32691,32326,30634,34309,39722,22604,35530,29755,33114,31520,36504,27977,41146,31828
39564,31256,28607,38095,28239,32212,32461,26153,37302,31263,32096,33461,27911,34769,40004,21735,37612,38389,27949,30775,34280,35317,35802,40021,37620,24807,28535,33956,28987,40315,30370,29820,37843,37892,36905,33424,33414,29639,38189,33069,36022,27090,43971,28787,34137,28245,35615,31079,27942,36025,34513,30850,32620,38053,31648,29273,39670,24220,31206,30797,32209,31760,28599,38599,26479,31055,38860,36714,40597,30842,35264,30223,27395,28481,31344,28238,28791,33882,38416,41611,40917,35905,38005,34523,33003,32396,27524,31034,29375,35933,35672,39545,33265,24515,33619,36450,37265,27638,36685,43672,18917,36511,20488,25368,31196,38368,35327,30591,30278,27041,38338,29194,24309,31332,39297,31542,30376,27720,36462,31077
41819,24779,33446,36871,38715,38423,30062,39466,27697,28737,35463,29852,34790,39963,23454,36522,33735,38673,23614,28350,34218,34418,31519,28349,31697,37726,34178,34819,35663,27382,38961,38188,38531,30102,37693,42936,35874,33277,35765,18018,29581,36793,30908,30988,21630,37193,31924,34887,30372,32185,27157,39323,34237,26635,29864,31910,33427,36100,38164,41963,31632,29094,30873,31327,32865,22735,42220,37011,30101,34132,38403,38942,35436,29937,29741,28370,40698,28288,29666,25843,32858,32539,33929,31004,25858,38501,25537,27676,29189,33640,35316,30927,23280,24047,33088,33300,27585,41689,34115,27119,23950,35767,30263,37299,27581,25623,39746,30731,35128,29949,31364,27743,40331,39719,36310,38821,28980,34205,30438,26278
28322,35213,26538,30920,32060,35862,28809,24707,26031,33815,29303,33812,34155,31314,28315,30712,31200,32719,34638,30320,36206,36305,37900,32957,33443,24964,31164,32051,32232,31737,38881,33992,24433,35140,39979,32786,32027,30520,28439,27623,36764,30730,30289,32197,29087,28916,34828,28984,36430,38014,29637,34195,26424,25457,34687,36477,29304,32583,26775,35391,33534,27627,27097,31944,34614,29105,34593,37411,32323,32728,39720,27383,25694,29924,35149,28008,27855,36493,25177,25708,34478,31212,28656,37178,25785,27313,30544,38593,34800,35805,26710,29833,32178,30333,32366,31358,25774,35849,34658,28904,31353,30053,35034,29291,35279,29023,33483,30238,29872,30406,29022,29597,29403,33650,27130,27650,37491,31041,26121,34392
29610,27688,31533,30918,33780,42674,31646,27313,27029,37773,29797,27896,27204,33913,30951,33947,32278,32982,35360,35733,26523,24966,32274,27887,37676,31088,35394,29316,35069,32251,38499,29340,28685,35604,30446,23077,34770,36952,41739,35360,30346,28653,31443,36328,25468,28852,36052,37489,26692,33600,29538,30173,37598,36921,30726,32178,26556,30542,30137,43462,33913,37048,29590,31593,38596,32477,32376,34123,26837,28133,28746,29506,30845,29386,32577,32601,21782,30259,31617,36777,29921,32940,33788,32619,34819,29860,32235,36142,54152,30682,37532,32550,27531,31205,27786,29574,44632,25402,36589,29608,46107,29851,30821,33559,28053,30305,25191,32858,24359,28708,28729,40251,31932,32052,23826,37679,36954,38003,40767,37943
36458,20412,28121,32304,34776,38844,30459,33785,36576,20610,31241,41722,28262,38654,28649,39554,21733,36617,33483,37672,28394,36947,33777,34297,33793,27487,34522,34180,35400,26007,33557,32435,32311,37223,26410,38813,32970,39132,30233,25391,37057,27812,38280,38114,28842,38966,28356,28538,35511,27918,33237,36942,39429,23296,34003,31780,33195,37960,27105,30532,32142,37680,33676,27095,34866,25269,33559,34786,34492,28374,38846,31097,29510,35479,31072,35366,23521,23705,32076,38554,25245,34248,24102,39255,25645,32794,32403,39581,42458,25881,34662,24106,29963,34369,27826,35950,37210,34490,28548,31113,39153,36088,33026,25973,33732,41948,29851,40141,36302,38177,41851,39525,27307,40317,32325,26937,21186,31305,31445,33351
25163,34644,33290,32491,25125,41170,35564,39248,25770,29383,30270,31593,32374,31404,38681,34356,41120,34533,35610,37337,32489,23381,35740,26438,39415,37520,35481,29502,31829,32891,31821,39919,35646,31939,31619,26149,34203,26947,37939,32734,32281,26677,36932,33217,22662,35741,30843,37175,23735,30729,35801,34967,30984,39949,33881,33282,38259,41119,27854,38586,37645,39115,39001,25224,41577,29273,20538,28512,34085,38881,33623,22749,25004,24482,24768,30061,31458,26123,35404,37661,35480,35037,35534,27135,31198,26637,32811,25093,37583,29267,38919,36205,36063,27497,27736,36355,26556,29680,34196,34101,37409,25659,34081,36077,38763,38485,40916,30481,33397,29595,27220,35245,27416,30451,31817,38443,36152,30999,28246,34267
33405,29832,23552,33273,30294,35127,25325,29425,31498,25269,37897,23726,32330,31631,34988,29622,47543,37303,25836,33308,27663,30106,29253,32763,33444,29697,27990,33518,35645,39758,33609,38363,30742,29719,36366,34218,34570,38904,29428,26198,27227,32873,41197,36145,30434,38902,30533,32255,34560,36642,29496,33492,38277,37703,28459,31224,37639,35879,27533,39339,28965,29721,38422,36124,43036,37419,31208,36109,34648,32053,38512,29184,39517,36769,44579,31736,30112,39810,27609,33890,40690,31231,31548,35610,44553,34784,30500,31672,42580,30595,37815,33644,31296,35831,33726,35513,41433,23352,28990,32295,41673,35562,43467,40270,33642,31349,38067,37987,20843,27480,31528,44025,30912,24649,32247,30602,28477,35941,36062,33838
28989,28615,24135,30402,30963,27134,33508,30375,28180,24730,34074,27944,33071,32335,32776,34056,34281,27441,25623,36961,34895,29161,33448,34670,31293,29356,29143,34413,31847,28851,25490,28457,32260,34723,32282,24333,36978,32514,34014,22983,32795,31963,33843,29088,32122,31149,30556,32875,28971,37332,26682,33171,30360,26095,23894,31014,31652,34641,36824,26342,28519,30393,29780,28109,32288,34139,34471,28960,30602,36043,25903,34724,31166,29480,28859,30076,34677,29094,33556,30896,27393,25936,28287,27063,33537,29009,36471,30120,38642,34836,33425,27179,34514,33441,27066,31963,31367,30353,35270,27204,32517,32557,35151,28269,28246,36009,33119,35117,25876,29137,32499,35134,30757,28957,37065,25260,23301,35672,31950,31978
29739,32458,38145,30655,26024,40306,30783,33841,32216,28268,34552,41015,29973,26486,37565,31878,42366,37998,34565,38500,32945,26634,28631,36012,24783,38706,28280,27041,28054,28049,33942,35829,29176,29120,37698,29144,32238,30385,34218,36883,34167,31458,32109,29265,41265,37936,36469,39486,28630,37040,32414,37014,37012,31065,37155,26730,26974,28478,36408,34664,39745,33781,30894,28381,39377,27325,34762,28150,33652,31594,30946,27747,36194,30581,24908,36038,34083,41292,37556,39445,29937,37560,30160,32769,39996,40186,32696,44358,40169,29930,34602,40874,28840,37883,29353,31029,37569,37947,35993,24509,40443,31128,34769,30398,28529,27900,34427,36679,36893,32366,27320,35680,30755,30188,32018,31015,29005,30274,29603,42252
33196,26855,25892,36285,31704,30147,32224,31357,27921,38620,32663,24476,32859,38997,28349,29650,27424,36707,32116,38926,36418,30247,23657,34884,37779,36953,34600,28856,28100,42682,39898,33665,36445,34955,39489,29117,31922,24713,29399,30984,28818,33767,28825,41204,34614,33519,37055,24020,33142,33449,35990,23077,29462,29600,30777,32640,31477,27319,36735,27791,32474,33128,41457,33503,38258,33561,30899,31619,38665,29891,28342,31692,35774,25881,33778,44968,35746,41545,34897,26173,33450,31522,34732,32737,34425,37549,34613,37008,22259,38994,25677,27390,27592,33436,31072,44102,31197,28113,37369,32079,31056,38325,37725,32101,37113,33713,38415,34759,23436,32158,26139,32514,36195,26925,33786,24820,38043,36509,37324,35229
28285,36112,27554,31176,36736,34283,31067,26786,22646,35303,32239,22298,35412,36316,30281,25918,37167,33886,28707,28862,35927,32135,26049,31207,40147,30084,35240,28756,38374,39593,35536,30020,27501,36619,30370,27708,30525,28430,30362,30621,28369,40508,40177,39835,29725,33474,36984,25798,37101,33510,35988,24313,26458,35684,35075,29823,35139,37041,26544,30872,30376,33685,29251,37413,39849,39508,30113,33063,40471,34150,27061,36722,38838,27133,44348,37937,29804,44461,26423,31955,42536,36982,33622,28688,34535,34335,41367,38029,21851,32069,32789,27245,35397,36488,29928,38570,35759,24321,34234,29012,23624,29509,37947,39239,30915,32217,30017,34950,29990,28750,29292,34008,31044,28515,35780,26515,38462,27725,29253,25706
34843,31701,26156,34157,27753,34598,38353,31285,35296,42711,29379,36195,33694,28879,31016,30754,34620,34158,35120,36696,36165,31425,31032,37663,32098,22835,27609,27443,32799,38963,33594,21384,31114,39758,34502,25433,27485,36575,37715,26092,38589,26568,38951,26811,33475,27215,30346,23856,26447,30302,33494,30847,24182,26204,35171,34568,27702,30064,36295,40173,28283,27162,36709,25755,33988,34722,29596,38324,32390,25765,30668,22210,35716,38133,40609,26258,25901,35685,38754,31976,40462,37170,28125,30739,36068,30140,35451,23579,31356,28756,29314,29452,33006,36000,18576,27140,29712,35790,35834,37146,34128,40610,33741,38283,33685,36075,31443,26534,37281,34139,34733,27553,32468,31484,29918,32134,34915,35065,27732,25866
40235,30806,30174,36397,28525,41164,24852,36543,31815,32047,31138,33572,38957,25663,31751,30839,38758,33558,37821,29244,32277,33123,38738,40983,35890,36262,28654,28513,24278,36628,28721,40083,32778,29475,31445,29573,29077,27054,25194,28354,35317,30364,31402,36760,33657,32964,35224,32300,30899,28737,38144,31795,34396,31770,35491,34373,35116,34502,31017,34950,35977,27739,32759,36601,43287,37282,26933,33221,28355,30557,32695,26633,28461,27502,31442,31808,41472,42364,30190,29387,33376,37805,33038,30467,33963,28499,33241,30374,40406,27970,34681,32553,29516,32302,35583,36122,30991,37772,29420,41835,44005,29555,38729,29958,36130,31375,38573,24567,36633,37502,33417,40152,34455,27783,30276,35128,27464,29979,35614,33484
38726,33088,31687,32420,36346,45410,34298,37130,36644,26874,27952,30802,35586,31419,32919,39793,37677,33648,19547,29991,34390,32955,32931,29068,39406,25682,36740,30946,21484,30591,39758,31966,33300,33809,34757,25523,35881,39202,38861,34077,35349,31785,31366,41992,22957,27617,33001,26527,32234,32104,37242,27643,22910,35801,31496,35362,35599,35993,26364,35706,31465,36110,38744,26986,28629,32477,31812,28206,32372,37394,32379,31083,30775,30181,39057,30707,35038,34715,29318,21553,36692,38549,38698,36866,38435,36196,31913,29547,27178,32819,34725,38856,31948,23909,35576,29747,34837,34387,30268,36890,23494,38598,37077,33468,28194,32082,35658,25501,27951,37512,33099,43079,32324,27944,28810,35055,29938,31459,42394,24442
27120,34869,31118,35124,31996,36621,27653,32442,31654,37243,35543,33171,29165,35689,29911,36551,37638,30830,34638,37136,28021,26593,29194,36274,28492,28872,31742,35316,31707,29454,26748,33104,30911,37516,39010,28763,34619,40426,30830,29395,36289,28154,30054,38266,39809,28994,36226,34329,28915,29376,27628,27664,36714,32234,26255,30299,29632,24703,27834,25600,27456,29199,32648,26772,29460,28623,29070,34805,26980,27307,35128,33036,33646,28021,28999,36433,33066,36742,27808,29235,30326,31239,31535,28248,34287,34686,30271,35080,29793,26144,30250,28786,28708,33327,36457,43632,35873,31058,28134,29290,35692,38232,29484,31562,30570,32291,27716,32265,33833,38096,27597,33204,26626,24254,28889,29768,30241,31507,35151,32714
25268,37253,27623,33219,30399,34010,34545,30590,38166,24799,33119,36454,38818,20670,33391,32641,42134,33969,33211,31568,32507,34357,26594,28983,34629,30890,32740,35020,30638,32057,35006,30424,29144,36964,25882,27398,31068,32834,37022,34942,30369,32802,37291,21702,28279,32048,31765,33507,27115,39118,38198,27820,37154,35088,34374,31751,29565,29197,30861,31147,37573,26796,40196,32938,30754,33074,28423,33439,30540,28299,36029,31633,31697,36269,34789,27334,34307,28114,31163,36400,31262,31603,35035,36491,32979,33389,39258,37537,39384,37558,38084,36953,31202,27568,26248,31308,31037,37298,36783,33083,43977,36348,29602,33700,28575,37732,28396,40153,34707,33157,41303,34212,30848,24566,21600,46046,39504,38329,38582,29465
26554,33296,34873,30928,24656,26130,38570,37794,25781,33607,35792,29511,29095,25150,39254,25355,23746,24132,37781,35559,39945,29683,42230,25465,33983,31109,31676,37974,37428,35731,34001,37943,33946,32969,38185,36515,30629,27059,33852,33383,33229,37637,35064,31912,44435,32778,30164,37272,34488,28390,36760,27280,33982,37440,39650,31068,28422,41081,36186,21442,27001,35960,37601,25055,29009,30063,31882,35025,38000,33302,35677,31689,38669,25614,26691,38312,38196,31767,42091,40348,35682,37810,33032,30418,30803,29753,28930,32193,25484,34492,37016,35072,36508,40659,37395,27152,35131,27939,30792,26348,33762,29257,37730,35802,36977,31047,32406,26132,40033,30851,24576,31298,37375,33711,26469,33497,33950,34928,24584,34973
33600,28217,33242,29618,31308,40491,28740,23285,40463,27748,32830,38149,25004,27329,32020,33498,36658,30478,33258,40819,33758,29439,24672,34471,40574,29054,31734,29801,30961,36501,28660,39743,40120,30549,30328,25154,33523,23129,25974,39684,32273,26129,35984,31963,32942,34420,30579,32326,31775,31930,28610,25566,39720,40928,29890,33991,28466,30019,33623,35207,30179,36389,39193,36050,35138,27020,37155,31003,30459,23507,22855,22140,28894,33855,30435,28759,30092,41913,37273,32560,32519,31790,25513,22793,33395,31140,38913,23427,39543,23320,24797,34790,29706,35367,30089,38491,26853,39263,31677,35272,28483,24005,19874,24325,30154,36156,40169,36455,28671,34773,37892,32617,29723,28952,35170,34537,35042,28049,31463,21157
29738,39955,37053,31906,38215,29137,27276,20776,33285,29934,34109,22161,34678,26968,27207,24523,30992,37581,38400,29027,30635,30646,31827,35752,37172,27698,36819,35150,24857,29762,31202,30002,33177,31416,31216,29287,29640,26683,39830,44486,27498,30850,34938,38633,35586,27376,34315,31949,39233,34736,30388,34124,33700,33264,32891,28028,32826,35250,37262,23974,30726,33724,29199,37002,21897,35780,32711,35467,22147,32504,25543,38932,36837,37490,32149,30725,27954,30663,37827,31411,19366,34860,28053,33740,35268,31047,39946,33445,33642,34043,30174,31427,36874,33118,32019,36044,32961,29020,34494,37900,27396,31089,37350,26929,31323,25634,25227,23512,32455,34881,31542,25573,35497,28881,28136,33496,41339,32384,32860,31179
32364,41756,28285,35977,35092,39832,32089,29609,29111,39390,35592,24524,36256,28569,33173,28074,24928,39187,33612,31584,33176,34632,36683,38505,38671,31631,36299,35844,26369,40090,38828,31527,30599,29055,36735,29615,34140,30488,30267,34853,27365,39150,36649,38105,24746,34585,36857,33036,37110,31190,36144,29778,30952,36996,39165,30993,35911,37558,33525,28919,33644,29171,28610,35268,27252,34223,31310,29562,32106,33189,32844,27815,32004,31332,33131,29732,24996,35005,25210,29455,38676,32640,29388,37207,25135,34969,36671,21229,35277,39102,23870,39265,29258,30318,32789,27989,34017,34733,28845,35497,24835,37231,27549,35851,36233,33628,34786,31270,28727,36422,33632,29669,37894,30864,26639,39390,39904,30967,35896,22300
41887,34863,33713,37365,34682,40788,31111,35756,37810,24202,33239,33632,27522,39041,31572,42277,38096,30695,26857,38739,28289,37664,36167,32377,36269,36476,30558,27467,28605,21443,31639,32837,38993,34407,30551,33327,32514,33324,30009,21325,37607,25864,30520,31901,30293,33365,33861,30279,27788,35330,28721,39059,41850,26772,34705,34527,34836,35230,26847,38811,37916,32543,38829,32302,25041,26626,39542,37975,29311,34737,28843,36316,32644,33901,28055,34375,35285,28817,28501,38863,33020,32049,35851,38228,25450,29299,29395,34057,47289,24671,37915,26377,28603,26426,28747,37167,31237,35428,30035,38116,32955,39975,29953,33100,33434,32938,39322,31591,31563,28254,41695,33947,38128,39378,38949,37287,30212,34378,39149,32375
33623,37399,29835,27245,31598,21759,42852,32864,33119,36083,32288,28595,31757,27747,41306,21836,31199,29477,36499,38178,30539,32257,32185,27091,29277,27447,31713,38857,31255,45499,37504,28523,27164,31911,39814,37094,35914,30937,37550,34724,29677,39236,36432,30162,38749,28157,37587,37594,30359,32327,40874,30680,28387,35643,31467,32631,30792,38413,35124,25808,36912,32848,28907,31247,35650,34650,33171,27980,28311,39343,31184,30472,36494,29482,34469,38121,26552,27347,36357,35441,39680,30487,39762,29406,38093,36796,34703,25459,30422,34617,32907,34612,32419,34052,37148,28911,41154,27071,30529,33231,32656,39072,27424,40765,32346,33168,36048,27856,37224,36385,35053,21995,34114,29308,32742,34090,42456,36677,30214,29629
31343,42015,28166,37060,37677,26705,37614,42348,22601,37571,35136,33162,32488,25711,40825,19307,37173,37428,30175,28166,36321,30632,36671,30881,36555,35453,33602,31822,32497,40814,34464,32597,18433,31633,33231,34512,35243,38141,27677,25893,32328,31890,37255,27369,30845,28744,37555,29323,25874,32545,40189,38826,31671,34136,40297,32123,37214,32449,29654,33368,34512,28717,35967,37607,42432,31161,13907,30352,32841,27882,43442,25994,40430,34884,40568,28613,48025,27056,32210,31151,42245,32681,39990,36420,45702,26493,35099,32448,35936,36230,38075,28785,35241,34590,35059,21053,39343,25784,31081,30250,27378,28463,34974,39940,27998,31148,30122,31479,36918,33889,26981,35260,37093,26799,31694,40794,29539,33099,34883,38395
26885,26308,36216,38229,28943,25566,33886,28944,38437,26156,27385,29973,27896,24772,29476,39415,37524,33137,32816,38140,32220,30295,28855,33987,26814,30257,30705,34926,37353,25388,33296,37476,40048,35881,32646,32394,28978,32166,26135,23197,37832,34490,34634,27795,28757,33416,33747,33135,38802,31296,25591,37205,25617,30316,32200,31686,31260,33199,31560,22605,28359,38095,35142,29005,33170,24622,40998,28277,24814,29849,38279,29449,38315,23611,33998,37819,28888,36430,40342,30436,25289,30620,25843,39774,29904,30120,40738,30997,35204,28603,25099,32494,29819,30623,35874,39345,31890,32231,36973,37958,36912,28486,28080,26583,35970,34344,32999,27318,33541,29323,35330,30397,26664,35811,36885,26612,29798,32734,30292,24591
31541,34828,40088,33447,39564,37607,35654,34573,36010,32618,32786,26067,39194,39370,26589,42325,26761,32543,26332,33783,38447,28599,33946,20815,28907,28911,29116,30376,33009,37782,38180,33043,30649,36994,27316,36905,31357,41019,30269,28694,38275,40505,27889,26174,30824,30632,27181,37387,36672,27507,36864,36554,36194,36185,23109,34998,34795,40734,34481,37297,30690,27180,35875,37716,38367,34032,34708,27916,32643,31720,26656,31799,33363,27718,35233,36809,29958,26571,27675,30628,35921,23913,29903,32442,30692,29443,25537,29379,38559,31911,38153,32153,34925,30175,36447,29468,34212,33944,34038,30571,44600,33579,37918,35309,36860,30555,32794,36675,35611,31699,35040,40849,33758,34156,32438,30610,27547,37497,29504,37603
31023,27973,30236,31511,33379,31502,35211,24895,26872,40471,29439,24089,40886,41350,36198,36920,38571,36336,34755,40033,38300,29053,36853,35197,38395,28466,30730,29730,38164,42304,37653,28767,30196,39361,31376,32649,30967,33717,25682,32828,29541,34411,37166,36353,32266,29623,37416,26595,34713,30335,37917,26123,29146,36333,27928,35112,31981,37824,29402,32670,31022,28023,28593,28156,35860,30689,41544,35938,39829,34369,24011,34457,35576,33149,33112,37108,34848,32380,29102,36278,42397,35811,32793,27538,30946,37779,27851,34971,31417,34207,34357,35470,30927,38994,26568,41845,42541,28567,30767,39397,42560,31401,43406,40215,33139,33244,37899,41931,26109,27887,29826,42456,34926,30456,37955,33965,29619,33213,26159,33982
31590,38765,33058,32346,29529,29466,33972,33135,18957,34208,30591,25217,38635,40142,35692,31747,35258,38094,34946,39335,28974,35676,35330,30461,30113,23940,34817,33477,35993,26864,32374,25662,31651,37811,38544,36121,27039,45944,27563,30546,38464,23619,36531,29682,34145,28524,35722,16495,23995,35578,28325,31754,28744,33250,38489,33436,38471,33127,27464,43627,26516,32407,32083,37496,23502,29173,26543,37152,35827,28266,34722,28973,24532,34300,34689,29693,23545,30308,31515,34939,37457,31033,30423,32791,33393,27032,31439,34887,39018,32901,40227,28655,35277,30887,25744,34453,25278,33386,34966,27855,35371,32478,29645,38398,31038,30322,25928,21897,28635,27454,34957,26255,33583,31878,34043,33506,26926,29340,29725,38994
35162,40641,31175,24120,33613,36649,27225,27913,37083,34253,37588,27700,25629,31150,24554,31728,43382,33892,27058,32567,27529,36820,32461,30872,37219,24338,37806,32445,23271,33402,36254,33649,25509,35386,35663,28919,29164,28604,31580,34253,32146,25090,40322,32409,32018,33790,29700,34482,35708,34930,35388,35431,42856,39128,29016,36172,29571,26600,24765,38524,34860,29337,31662,31817,32703,38065,32355,27607,38567,36175,34761,36445,33674,37683,35947,22753,30066,34233,34886,36545,32446,29167,31666,30481,48498,37055,39002,32345,34920,36725,33194,36049,31249,21000,24980,26341,43267,34985,29068,38340,40053,32645,31696,32124,34699,22018,32448,36614,32201,31612,33814,44622,34665,23389,29358,33114,35475,32329,32973,35051
32866,36359,38455,32447,28875,27776,29921,27628,34615,44182,31660,33231,34810,30239,33161,26442,23507,37789,32657,39435,33005,36979,32692,26938,27563,30840,35348,33111,40599,38764,30062,32810,27069,30510,38662,34963,33364,31933,30186,41365,31158,29920,32509,30639,33939,30453,34792,32907,38445,35089,40823,30012,28931,25894,39023,29764,26673,36770,34329,29650,25518,28767,37075,35699,21128,36658,39748,27761,33419,37755,28614,38855,39488,37316,30718,40503,41279,35158,27895,34005,34301,30547,31026,37467,36218,33266,38320,38577,22289,40872,27368,29433,36377,40608,34689,25973,29994,22058,29691,31883,28679,30156,28732,30892,37110,32906,27632,34195,41962,39145,33661,23464,32110,28841,35929,32150,32073,28041,32180,25506
34341,30006,28666,30187,22356,34554,32562,23508,33127,28170,37577,39707,28855,23797,37757,31572,26003,35620,24833,32970,28467,36370,35488,32918,35262,38627,38094,28363,34283,37461,26492,34276,30938,31166,38382,33925,37115,38209,34539,35608,30091,21183,37402,33762,28153,24133,32220,35553,28259,28880,32405,30222,28156,32717,30342,37647,26714,29805,25215,25672,29827,27727,34319,26114,27879,37246,28173,29510,32669,29746,38425,30316,28332,25627,25289,35558,34659,26886,24939,30274,30640,29988,33502,34531,32638,37351,36189,32337,30582,28269,36770,32812,34417,33279,27875,26016,44175,33754,30974,32955,33566,33276,18277,25371,32130,32626,35327,32706,36689,34727,37236,42892,29658,29624,35370,32548,26706,31215,32347,33742
38278,27967,32944,27105,30013,32675,33249,34923,30280,28753,32522,29042,32243,27387,41703,28123,30170,32936,28688,37021,30748,29622,36401,35794,37446,28382,33543,31466,34092,29812,32056,30674,32725,26170,35082,36261,36295,39951,31351,40087,36135,21595,40171,27905,25045,36738,36518,34863,19666,31941,26315,39516,28783,40955,31437,37923,34947,37401,27042,40936,33890,38739,33534,36054,37284,36880,24892,38447,40380,37163,34083,25714,23078,31545,30222,25404,25326,38697,28104,38405,27882,38967,32596,27078,28177,37472,38803,38821,48164,27277,29310,28986,30420,27219,19162,39737,27783,32891,28398,31290,41865,31964,33199,33497,30542,38747,33362,32445,29304,27848,41514,40102,20938,36590,37564,42899,30453,30244,36082,37294
26241,30818,39196,30934,32370,35397,35624,38978,34308,28839,28701,32971,32216,34226,39043,32117,21657,29411,33078,36057,33121,36863,37089,24986,29366,28253,28748,34429,38843,38011,28457,23535,39578,36994,36802,28745,35430,28568,27879,36655,31384,31688,32383,36187,49685,33295,37070,34817,35614,34183,37840,39094,33685,36474,23549,29906,28457,35472,33033,30190,34929,34430,29999,30607,36921,35077,33792,28974,35631,38509,29186,29816,27603,34850,26417,34786,27988,32817,37866,35739,21347,30850,35239,32381,29989,34189,29010,33674,34242,34520,39476,40354,37191,36316,35391,24189,31905,35671,37714,27368,40273,36909,33561,38151,35034,26774,37834,40192,31816,35576,30590,31032,34551,36474,24276,20403,31406,35322,26425,41938
33078,38383,29947,33694,41194,25388,35031,36942,33778,35365,27130,38700,21609,36313,37484,24876,37668,21799,33996,29859,33265,29657,35292,28280,25526,25969,33452,32440,37363,27515,38579,32151,36708,33823,37914,40464,29778,37168,34572,36975,33915,35262,40737,25377,26222,33141,35001,24198,30882,32382,34462,39319,25715,37136,38127,33432,30204,32891,29737,28473,30715,27221,33956,35280,32709,28388,36854,30896,36049,41631,33994,32465,29998,33635,30562,30651,31634,27406,32773,43276,25872,31565,32858,38746,34751,35405,27934,38702,29670,28825,36633,36898,29743,30108,35009,32680,29957,33612,37435,28836,25553,36470,28886,31861,33803,41956,28011,31691,31513,36245,34710,26194,29189,32542,41398,32843,36793,38272,26911,36809
26156,31056,30730,35389,27556,27573,24989,36115,22926,39340,36853,32154,44276,35936,28517,39742,33670,37336,31723,32326,29975,27615,29836,29850,24744,41548,28158,35058,40582,25717,20377,35097,32969,36256,29872,33577,30589,22512,33799,27909,35729,34253,30983,35460,31803,29625,32090,31733,32151,31940,34631,34747,32505,23377,35904,36465,29030,32787,24714,44671,28433,37763,34342,34723,34586,25881,21820,30401,23017,26591,29184,33199,30620,27547,31252,29856,40412,46505,20750,30087,42999,30998,26761,27399,21809,21924,31198,36513,41194,38053,38182,29848,38560,38791,37713,36398,30476,35578,33751,25621,32395,31761,47150,35612,28159,25463,27086,32672,29425,30789,32992,32446,31527,29693,25719,32163,37437,32719,29490,34632
33259,33397,27912,33971,31978,34114,31838,34625,33259,22654,31287,30741,36022,38591,29733,34284,30768,35247,27076,34302,34710,29894,30095,27953,33096,23361,31564,30953,32599,32086,31638,27875,34504,31469,31614,35866,31579,40267,29659,24410,31436,40421,23081,41567,41469,24390,35131,32879,37624,31297,27025,33805,31627,24437,26533,27464,26867,27747,28123,31378,29671,39139,35651,24052,34073,34057,35789,31133,32729,28912,37315,32596,36402,30932,32979,27064,32109,33823,27736,25787,24915,32413,37798,28858,31137,26278,22710,38569,36482,24537,37728,31681,25965,27651,32702,21440,42493,32312,34898,23601,46014,29734,33676,30232,29573,23458,31723,35702,34119,32237,28967,25452,39409,38783,26659,34123,25961,27796,31705,43794
